STN,YYYYMMDD,TG,TN,TX,T10N,SQ,SP,Q,DR,UG,UX,UN
260,2013,146,98,179,80,6,5,514,102,93,98,81
260,2013,128,73,172,46,59,46,1182,47,81,99,57
260,2013,112,80,157,67,82,65,1353,48,79,97,46
260,2013,103,86,143,78,38,30,816,89,89,98,71
260,2013,114,89,157,59,19,15,680,13,88,98,70
260,2013,126,93,153,70,20,16,774,29,85,98,62
260,2013,132,76,168,46,5,4,563,12,89,98,73
260,2013,136,69,177,42,33,27,947,0,84,99,66
260,2013,167,140,211,133,26,21,710,0,93,98,76
260,2013,155,102,200,79,34,28,795,0,92,100,79
260,2013,152,124,182,111,15,12,571,0,90,100,76
260,2013,145,101,186,78,3,2,545,0,91,100,73
260,2013,130,73,164,41,62,52,1038,0,79,97,62
260,2013,103,56,167,21,97,81,1448,0,81,97,59
260,2013,117,63,174,39,108,91,1461,0,70,88,43
260,2013,125,85,179,76,99,84,1413,0,68,83,50
260,2013,111,68,165,58,108,92,1410,0,71,86,54
260,2013,104,52,165,31,105,90,1370,0,72,88,56
260,2013,103,51,152,36,74,64,1049,0,69,86,53
260,2013,126,74,175,62,85,74,1178,7,62,92,48
260,2013,160,109,219,103,39,34,761,21,89,98,72
260,2013,149,91,194,58,37,32,809,0,90,99,70
260,2013,118,68,180,45,24,21,635,0,88,100,64
260,2013,111,53,176,29,56,50,915,0,91,100,71
260,2013,145,71,182,52,1,1,524,4,91,98,78
260,2013,132,82,158,69,9,8,506,18,86,98,69
260,2013,93,61,130,33,74,67,966,14,86,98,65
260,2013,78,62,86,54,0,0,103,164,97,98,91
260,2013,80,41,109,16,21,19,707,70,94,100,79
260,2013,83,76,93,75,0,0,75,209,95,98,89
260,2013,101,89,112,87,0,0,126,82,95,98,88
260,2013,92,56,118,38,0,0,320,35,96,100,84
260,2013,99,40,142,19,25,23,610,21,95,100,85
260,2013,121,63,161,33,60,57,748,0,87,100,67
260,2013,110,62,135,35,0,0,292,0,96,100,87
260,2013,133,96,167,89,32,31,646,20,90,98,76
260,2013,149,123,187,112,39,37,656,6,89,98,74
260,2013,148,120,176,114,4,4,385,0,90,97,80
260,2013,169,127,218,116,77,75,802,23,87,97,70
260,2013,157,123,188,114,37,36,501,0,86,97,72
260,2013,116,70,168,31,88,87,884,0,87,99,53
260,2013,147,97,180,82,0,0,208,15,88,97,81
260,2013,163,144,195,128,56,56,658,0,82,94,65
260,2013,144,126,156,123,34,34,424,39,77,90,69
260,2013,138,104,174,96,31,31,401,59,78,95,60
260,2013,103,79,135,69,55,56,539,13,82,93,70
260,2013,95,72,136,62,73,75,705,1,80,92,62
260,2013,105,71,133,62,11,11,403,0,79,88,66
260,2013,111,97,126,91,0,0,189,3,87,90,80
260,2013,106,86,127,86,0,0,149,51,91,98,80
260,2013,92,74,110,73,21,22,239,31,82,90,72
260,2013,86,73,124,57,10,11,214,120,89,96,73
260,2013,71,53,95,34,0,0,167,93,89,97,72
260,2013,103,70,143,60,0,0,181,78,88,98,79
260,2013,115,92,143,77,7,8,212,42,89,98,75
260,2013,85,57,111,26,21,23,422,37,95,100,81
260,2013,83,53,108,35,58,63,517,47,84,97,69
260,2013,55,8,101,-24,42,46,475,25,88,98,69
260,2013,59,-4,95,-29,28,31,402,0,83,100,67
260,2013,71,27,87,0,0,0,81,65,92,100,70
260,2013,49,-2,119,-25,65,73,494,0,90,100,62
260,2013,70,49,83,23,3,3,114,31,91,98,84
260,2013,56,4,116,-29,65,74,529,0,93,100,73
260,2013,54,42,65,37,0,0,188,0,99,100,98
260,2013,63,53,73,33,0,0,114,0,97,98,94
260,2013,54,38,66,32,0,0,130,0,90,97,81
260,2013,55,8,87,-20,13,15,234,33,90,98,80
260,2013,25,-19,61,-48,26,30,275,48,86,98,65
260,2013,27,8,51,-2,28,33,335,0,87,91,79
260,2013,42,15,59,9,0,0,144,24,86,95,80
260,2013,49,4,81,-23,11,13,257,0,84,98,64
260,2013,62,32,84,24,2,2,226,5,84,98,63
260,2013,51,31,80,8,35,42,331,1,84,96,70
260,2013,52,18,75,1,6,7,213,12,95,99,85
260,2013,56,5,85,-15,0,0,180,6,93,100,80
260,2013,88,73,104,66,7,9,151,2,89,98,76
260,2013,73,54,88,43,0,0,65,45,82,95,73
260,2013,56,21,98,-8,18,22,274,14,90,99,69
260,2013,61,17,93,-15,30,37,236,0,90,98,73
260,2013,29,-18,83,-42,43,53,331,0,92,100,69
260,2013,7,-31,62,-60,61,76,375,0,95,100,79
260,2013,49,22,84,-13,0,0,86,35,90,98,81
260,2013,48,25,91,13,0,0,68,41,79,94,57
260,2013,37,14,54,11,11,14,200,34,73,92,50
260,2013,59,34,81,20,2,3,130,20,87,98,70
260,2013,81,65,96,59,5,6,178,6,90,96,84
260,2013,91,74,111,52,27,34,240,0,88,97,80
260,2013,43,4,91,-26,68,87,383,0,92,100,76
260,2013,12,-13,41,-43,41,52,322,0,99,100,91
260,2013,24,-1,52,-13,58,74,350,0,92,100,79
260,2013,17,-2,44,-2,31,40,236,0,96,100,87
260,2013,64,29,88,28,25,32,215,43,88,98,76
260,2013,79,66,90,62,2,3,150,24,81,88,66
260,2013,102,79,127,75,41,53,271,0,71,84,58
260,2013,64,52,106,43,0,0,75,9,89,96,74
260,2013,77,61,89,50,11,14,178,4,82,90,76
260,2013,73,31,94,10,31,40,223,53,87,95,66
260,2013,59,38,83,29,63,82,341,0,86,94,77
260,2013,69,61,74,55,0,0,53,48,84,93,76
260,2013,80,66,106,57,5,6,130,18,84,90,76
260,2013,81,49,116,40,24,31,216,80,82,90,76
260,2013,98,71,115,67,0,0,35,101,82,93,69
260,2013,61,17,87,-17,40,52,258,27,87,97,76
260,2013,51,17,70,-11,5,6,163,8,90,97,81
260,2013,75,28,92,17,0,0,38,92,88,96,75
260,2013,69,48,91,38,43,55,274,56,90,95,77
260,2013,52,27,79,16,48,62,314,15,88,95,76
260,2013,54,21,75,9,29,37,243,16,84,92,74
260,2013,71,52,90,44,11,14,197,30,77,90,62
260,2014,71,48,99,39,28,36,235,36,85,93,76
260,2014,87,55,103,41,17,22,134,13,85,95,78
260,2014,88,56,122,43,17,22,183,44,82,94,71
260,2014,73,59,93,46,8,10,174,11,84,93,77
260,2014,61,41,84,30,63,80,350,0,84,92,78
260,2014,113,70,145,67,10,13,183,29,83,93,72
260,2014,108,94,123,85,4,5,166,0,75,85,70
260,2014,86,62,100,45,16,20,195,31,89,95,80
260,2014,94,68,121,65,2,2,91,23,82,93,68
260,2014,65,46,88,34,52,65,381,0,85,91,75
260,2014,51,33,78,7,20,25,171,6,86,94,72
260,2014,20,-20,62,-51,64,79,412,0,89,100,80
260,2014,61,22,99,-3,46,56,328,4,87,96,78
260,2014,48,22,71,2,2,2,121,30,93,98,84
260,2014,45,24,64,14,0,0,77,67,93,97,84
260,2014,75,59,89,47,0,0,87,40,92,97,87
260,2014,74,61,90,50,0,0,180,59,86,96,74
260,2014,70,55,86,34,37,44,351,0,81,91,74
260,2014,60,46,71,31,18,21,253,0,83,94,77
260,2014,37,14,60,6,0,0,56,7,93,96,88
260,2014,39,17,54,16,0,0,83,0,94,97,88
260,2014,33,20,43,12,33,39,317,0,84,90,78
260,2014,30,16,52,11,0,0,73,75,94,98,87
260,2014,45,23,67,2,0,0,178,14,92,97,84
260,2014,39,24,63,20,5,6,244,43,87,98,77
260,2014,54,37,68,34,10,11,248,64,84,97,76
260,2014,41,25,62,16,19,22,241,20,84,88,77
260,2014,46,23,68,10,42,47,363,0,76,87,66
260,2014,1,-21,25,-30,44,49,395,0,84,89,79
260,2014,6,-24,50,-37,38,42,381,0,83,89,73
260,2014,31,-30,74,-56,74,82,554,15,83,98,69
260,2014,64,43,84,31,6,7,195,96,83,93,68
260,2014,51,26,80,7,52,57,512,0,80,91,74
260,2014,39,5,82,-22,80,87,678,0,83,96,63
260,2014,58,23,94,11,35,38,454,0,77,89,66
260,2014,74,40,104,28,45,48,517,43,76,84,65
260,2014,78,57,96,54,32,34,391,60,78,95,72
260,2014,76,44,103,33,0,0,84,111,87,96,77
260,2014,69,42,90,31,3,3,146,73,83,91,71
260,2014,59,44,76,35,6,6,195,20,74,84,65
260,2014,51,23,90,7,8,8,350,4,81,92,62
260,2014,60,39,83,25,31,32,485,30,82,94,58
260,2014,58,31,91,21,54,55,626,24,80,94,58
260,2014,49,31,69,14,3,3,255,17,84,91,76
260,2014,51,21,88,11,11,11,367,50,87,94,76
260,2014,100,75,134,70,28,28,448,0,65,82,54
260,2014,57,-1,94,-48,85,85,873,0,79,94,56
260,2014,60,3,104,-37,30,30,441,0,86,97,72
260,2014,60,35,80,19,0,0,358,0,83,89,74
260,2014,78,61,110,45,14,14,441,14,88,95,72
260,2014,82,54,100,42,2,2,153,64,91,95,84
260,2014,70,46,103,34,50,48,671,36,80,94,61
260,2014,66,42,103,16,31,30,522,5,80,88,65
260,2014,75,37,118,28,65,62,768,0,80,90,68
260,2014,78,38,126,23,88,84,906,0,74,89,55
260,2014,87,54,126,32,24,23,423,18,77,92,63
260,2014,67,37,111,6,54,51,718,1,84,97,64
260,2014,49,20,78,-3,16,15,334,42,89,97,70
260,2014,54,19,85,2,22,20,564,35,85,98,67
260,2014,59,43,82,41,21,19,539,40,87,97,74
260,2014,62,26,98,13,93,85,1107,2,75,94,54
260,2014,49,6,99,-39,23,21,333,7,82,97,65
260,2014,52,-1,107,-40,60,54,945,0,82,98,64
260,2014,56,-5,126,-43,77,69,1028,0,83,100,49
260,2014,65,-7,137,-43,35,31,747,0,76,98,54
260,2014,78,27,128,-11,45,40,712,0,75,98,53
260,2014,87,-15,160,-53,96,85,1278,0,77,100,60
260,2014,113,41,195,-16,101,89,1365,0,63,92,40
260,2014,98,15,180,-35,107,94,1322,0,74,95,45
260,2014,93,61,144,41,71,62,1094,0,78,93,58
260,2014,83,18,168,-24,105,91,1381,0,76,98,46
260,2014,79,-7,168,-45,105,90,1340,0,77,100,47
260,2014,67,-1,120,-41,56,48,1030,0,86,100,68
260,2014,99,86,118,76,40,34,824,0,74,83,63
260,2014,105,94,122,79,30,25,700,0,76,86,63
260,2014,102,75,120,54,0,0,555,0,75,85,66
260,2014,93,75,105,59,2,2,216,18,83,90,68
260,2014,113,88,159,75,72,60,1284,0,70,84,43
260,2014,129,48,212,14,112,92,1624,0,65,95,31
260,2014,78,42,110,9,39,32,642,93,81,96,55
260,2014,66,36,105,11,52,42,921,7,75,87,59
260,2014,52,10,95,-21,71,58,1075,7,82,96,55
260,2014,56,-7,109,-39,93,75,1569,0,74,98,46
260,2014,48,-23,108,-59,76,61,1258,0,72,97,44
260,2014,45,3,96,-32,32,26,1007,0,80,98,53
260,2014,86,14,137,-29,82,65,1528,0,66,85,51
260,2014,110,50,173,16,112,88,1691,0,64,82,45
260,2014,115,37,192,-4,103,81,1626,0,64,90,40
260,2014,123,35,202,-7,59,46,1292,0,68,96,41
260,2014,147,94,204,58,57,44,1314,0,62,79,38
260,2014,127,64,204,23,79,61,1442,0,75,98,49
260,2014,137,45,215,11,74,57,1406,0,72,98,41
260,2014,152,78,227,39,86,66,1619,0,70,95,38
260,2014,130,112,152,87,0,0,446,0,82,92,74
260,2014,119,60,177,24,53,40,1268,0,78,97,45
260,2014,131,55,177,18,5,4,633,25,85,94,73
260,2014,156,119,212,104,34,26,1206,19,81,97,54
260,2014,91,63,138,45,50,37,1154,30,77,95,57
260,2014,107,60,148,35,117,87,1930,0,70,88,54
260,2014,121,102,154,76,11,8,844,0,78,87,66
260,2014,113,59,153,29,53,39,1356,0,75,98,49
260,2014,99,20,158,-4,70,51,1614,0,70,99,43
260,2014,105,82,131,56,91,66,1669,0,69,85,53
260,2014,89,55,117,41,88,64,1634,15,69,79,58
260,2014,72,32,107,-5,60,43,1353,0,68,85,52
260,2014,74,-9,143,-36,130,93,2232,0,70,97,41
260,2014,109,24,176,-16,60,43,1666,14,63,92,34
260,2014,86,58,121,28,65,46,1599,6,72,87,53
260,2014,112,62,166,53,102,72,1988,0,70,89,44
260,2014,155,100,207,88,88,62,1774,0,63,81,47
260,2014,124,90,158,40,26,18,881,10,77,89,66
260,2014,125,67,190,32,63,44,1582,0,78,98,46
260,2014,134,51,211,16,84,58,1961,0,76,98,43
260,2014,136,69,205,29,40,28,1460,43,85,100,59
260,2014,171,107,237,81,87,60,2060,2,74,98,42
260,2014,142,104,176,88,65,45,1604,0,71,94,53
260,2014,116,86,153,52,17,12,942,68,89,98,70
260,2014,132,82,169,51,18,12,1241,0,84,98,60
260,2014,138,118,175,111,14,9,871,17,87,99,69
260,2014,131,106,179,106,19,13,1273,0,87,97,70
260,2014,130,101,183,95,57,38,1575,0,80,93,48
260,2014,100,64,122,48,6,4,975,0,72,90,58
260,2014,84,17,137,-14,119,79,2311,0,69,98,47
260,2014,79,0,137,-29,40,27,1716,0,73,99,48
260,2014,122,31,184,5,100,66,2294,0,61,98,41
260,2014,146,115,178,99,19,13,1089,4,71,88,61
260,2014,127,106,162,99,41,27,1225,27,78,92,61
260,2014,122,113,134,109,1,1,537,101,88,97,71
260,2014,125,91,161,82,54,35,1303,22,81,94,60
260,2014,116,98,156,92,13,8,553,53,87,95,64
260,2014,102,90,117,89,4,3,672,152,88,94,76
260,2014,108,60,146,34,29,19,1312,28,84,99,61
260,2014,103,55,150,16,73,47,1825,6,76,99,49
260,2014,96,37,139,1,76,49,1769,6,76,99,51
260,2014,101,44,150,11,79,50,2118,0,72,97,49
260,2014,121,34,183,-1,145,92,2770,0,65,98,35
260,2014,142,51,207,21,144,91,2698,0,72,99,44
260,2014,159,74,231,45,115,73,2461,0,73,99,45
260,2014,184,92,243,55,141,89,2672,0,65,98,44
260,2014,199,136,271,86,90,57,2285,12,65,92,41
260,2014,181,126,215,108,42,26,1442,9,78,99,62
260,2014,182,149,230,138,80,50,2266,10,67,89,42
260,2014,164,126,207,100,70,44,1945,0,71,90,45
260,2014,150,107,196,77,94,58,1925,0,72,95,41
260,2014,160,97,213,67,111,69,2393,0,70,89,42
260,2014,158,122,223,110,8,5,921,35,83,97,47
260,2014,156,135,174,119,1,1,573,101,94,99,86
260,2014,131,117,146,117,0,0,278,155,96,98,92
260,2014,104,75,118,55,0,0,457,30,91,97,84
260,2014,119,43,169,12,74,45,2002,0,74,98,54
260,2014,133,54,194,32,98,60,2341,0,71,100,45
260,2014,135,69,187,41,120,73,2726,0,73,99,52
260,2014,140,56,206,35,90,55,2005,0,72,98,47
260,2014,151,64,210,43,48,29,1650,5,75,98,52
260,2014,146,106,178,90,20,12,1241,76,89,100,74
260,2014,130,88,178,79,80,48,1739,22,74,92,51
260,2014,163,62,229,28,151,91,2946,0,63,97,36
260,2014,210,117,276,86,81,49,2118,0,67,90,48
260,2014,200,152,248,135,86,52,2041,9,75,94,47
260,2014,216,160,271,150,65,39,1767,28,81,98,54
260,2014,204,162,258,148,77,46,1975,33,79,96,55
260,2014,175,104,219,76,128,77,2879,0,65,97,39
260,2014,171,88,229,58,132,79,2642,0,68,98,41
260,2014,178,113,222,84,136,81,2637,0,70,98,46
260,2014,160,137,189,127,57,34,1720,0,68,82,54
260,2014,156,108,201,92,99,59,2388,0,68,84,49
260,2014,148,99,178,80,16,10,1172,6,76,96,62
260,2014,153,105,193,74,47,28,1564,0,77,91,66
260,2014,149,78,200,49,52,31,1568,21,82,98,61
260,2014,142,104,161,81,5,3,630,9,81,96,71
260,2014,140,88,180,58,30,18,1510,5,76,97,57
260,2014,160,91,209,58,86,51,2188,0,73,97,52
260,2014,153,88,206,59,140,84,2706,0,72,98,49
260,2014,154,70,213,47,126,75,2487,0,74,98,52
260,2014,160,119,213,103,64,38,1986,3,75,96,54
260,2014,147,106,192,86,56,33,1863,0,70,95,50
260,2014,167,106,222,87,99,59,2476,0,68,97,37
260,2014,175,127,215,103,18,11,1441,5,72,91,52
260,2014,171,144,210,136,18,11,1545,0,74,94,50
260,2014,160,124,192,110,91,54,2295,6,74,97,49
260,2014,141,78,186,45,62,37,1733,8,75,97,45
260,2014,142,69,193,38,108,65,2266,0,71,98,49
260,2014,150,62,209,32,112,67,2559,0,68,98,44
260,2014,184,90,262,51,110,66,2619,0,65,97,36
260,2014,216,105,289,71,77,46,2034,0,62,96,37
260,2014,199,174,228,158,22,13,1107,31,81,98,62
260,2014,190,145,244,138,24,14,1158,20,84,97,61
260,2014,181,124,235,116,77,46,2396,0,72,94,41
260,2014,152,130,170,129,0,0,431,126,92,97,84
260,2014,156,130,178,128,0,0,235,78,95,98,87
260,2014,216,160,276,145,106,64,2334,4,84,100,67
260,2014,200,168,238,162,59,36,1978,31,87,98,74
260,2014,190,162,245,149,47,29,1801,9,83,97,59
260,2014,187,155,231,142,32,20,1443,2,84,97,61
260,2014,184,133,227,100,63,39,1855,7,80,98,58
260,2014,173,139,224,113,33,20,1124,0,85,98,67
260,2014,195,132,258,109,119,73,2457,0,76,99,46
260,2014,219,146,283,119,87,54,2177,0,72,100,52
260,2014,251,172,311,150,131,81,2583,0,62,89,38
260,2014,264,182,329,160,81,50,2216,0,61,96,31
260,2014,221,188,272,176,30,19,1473,10,81,98,60
260,2014,195,180,212,165,0,0,494,47,95,98,88
260,2014,226,191,272,187,122,76,2684,0,73,98,51
260,2014,232,191,284,163,133,83,2685,0,62,84,38
260,2014,215,166,263,138,119,75,2410,0,63,82,40
260,2014,185,166,221,138,9,6,855,8,80,97,66
260,2014,209,167,251,159,56,35,1618,14,82,100,64
260,2014,212,184,262,176,54,34,1837,3,79,96,53
260,2014,195,176,235,164,55,35,1238,33,90,98,73
260,2014,212,173,259,162,74,47,1947,9,84,98,66
260,2014,184,125,235,89,99,63,2021,0,77,98,60
260,2014,188,113,244,81,104,67,2195,0,78,100,54
260,2014,203,126,259,96,97,62,2179,0,75,100,47
260,2014,205,155,276,129,78,50,1549,24,84,98,55
260,2014,196,148,253,120,85,55,1909,0,77,100,53
260,2014,184,123,233,91,84,55,1824,0,74,97,53
260,2014,177,105,243,71,119,78,2193,0,76,100,42
260,2014,176,130,213,94,30,20,778,45,84,98,59
260,2014,182,142,230,113,48,32,1311,14,89,98,67
260,2014,185,139,223,112,11,7,898,45,91,98,76
260,2014,191,143,231,123,81,54,1873,16,77,98,51
260,2014,182,138,225,117,23,15,833,46,86,97,74
260,2014,171,147,207,138,99,66,1889,3,73,83,52
260,2014,163,141,202,128,105,70,1966,6,76,90,54
260,2014,167,126,217,106,111,75,1917,11,75,96,53
260,2014,162,132,203,120,54,37,1313,19,84,98,56
260,2014,155,120,197,101,89,60,1816,20,82,98,62
260,2014,161,117,187,91,54,37,1351,3,75,97,60
260,2014,149,119,167,105,9,6,500,52,88,97,73
260,2014,138,97,173,72,67,46,1543,27,85,97,71
260,2014,124,95,159,70,56,39,1393,40,86,97,68
260,2014,126,84,178,57,63,44,1546,2,81,97,53
260,2014,138,78,182,50,71,49,1563,0,75,98,57
260,2014,136,106,171,75,41,29,1029,18,84,98,68
260,2014,127,81,174,52,84,59,1629,8,80,100,55
260,2014,125,73,177,45,101,71,1626,7,80,97,49
260,2014,127,73,169,50,3,2,724,86,89,98,58
260,2014,137,104,165,87,14,10,626,78,91,98,78
260,2014,142,64,207,37,111,79,2010,0,80,98,52
260,2014,172,114,214,86,47,34,1248,5,85,98,72
260,2014,173,133,212,122,85,61,1686,0,79,97,59
260,2014,163,142,186,125,12,9,747,31,88,97,62
260,2014,151,104,190,77,58,42,1372,12,86,98,65
260,2014,153,87,212,62,65,48,1489,0,81,100,52
260,2014,167,120,212,97,76,56,1596,0,83,98,56
260,2014,163,106,212,68,97,72,1769,0,80,100,55
260,2014,177,130,235,114,112,83,1767,0,82,98,62
260,2014,176,121,228,100,4,3,768,0,87,100,67
260,2014,166,130,205,111,0,0,456,0,92,100,78
260,2014,170,106,216,84,51,38,1129,0,84,100,62
260,2014,141,79,205,60,113,86,1808,0,79,100,53
260,2014,145,99,178,78,4,3,719,0,83,98,63
260,2014,139,92,184,67,36,28,1105,0,80,98,57
260,2014,159,94,204,69,80,62,1260,0,81,98,57
260,2014,156,76,216,58,102,79,1577,0,83,100,57
260,2014,170,140,211,130,74,57,1342,0,84,98,62
260,2014,157,113,209,82,46,36,1074,0,87,100,59
260,2014,168,106,228,73,83,65,1571,0,84,100,53
260,2014,175,114,246,93,58,46,1238,0,86,100,61
260,2014,180,113,252,86,111,88,1675,0,82,100,52
260,2014,193,122,253,83,99,79,1512,0,80,98,57
260,2014,178,134,244,110,38,30,959,0,91,100,72
260,2014,178,132,240,115,39,31,957,0,89,100,67
260,2014,158,126,192,103,60,49,1194,12,77,97,53
260,2014,134,63,175,22,66,54,1112,0,70,98,48
260,2014,126,44,177,8,51,42,973,0,80,100,58
260,2014,130,110,165,87,9,7,422,43,89,98,76
260,2014,142,101,178,73,49,41,1062,0,79,97,54
260,2014,153,106,194,80,5,4,396,8,92,100,80
260,2014,133,79,202,56,57,48,982,0,88,100,63
260,2014,147,83,220,55,78,66,1185,0,88,100,60
260,2014,160,119,193,88,20,17,537,58,93,100,79
260,2014,162,118,209,84,56,48,937,4,90,100,71
260,2014,159,101,207,68,30,26,773,0,91,100,69
260,2014,157,135,192,118,10,9,401,9,92,98,75
260,2014,150,99,222,78,88,76,1255,0,87,100,55
260,2014,156,117,211,80,77,67,1124,27,84,97,62
260,2014,132,117,152,116,0,0,498,0,82,97,66
260,2014,138,123,161,121,1,1,326,12,88,96,75
260,2014,122,93,156,82,38,34,668,57,84,98,63
260,2014,132,87,166,80,7,6,336,22,89,96,77
260,2014,150,127,180,112,47,42,820,0,80,94,64
260,2014,134,76,178,44,70,63,977,0,85,100,69
260,2014,113,66,157,40,17,15,412,37,96,100,84
260,2014,119,64,162,44,41,37,719,28,94,100,75
260,2014,151,120,185,91,14,13,466,12,83,98,69
260,2014,124,100,136,89,0,0,176,31,92,97,85
260,2014,137,115,184,100,60,56,759,30,89,98,63
260,2014,142,118,180,116,46,43,595,31,91,98,75
260,2014,146,118,188,90,40,38,632,3,92,98,78
260,2014,173,128,230,120,72,68,854,0,85,97,68
260,2014,171,148,215,140,36,34,548,0,84,97,70
260,2014,151,139,177,134,55,53,692,2,80,90,65
260,2014,112,76,140,73,3,3,199,114,87,96,74
260,2014,100,63,135,41,37,36,553,40,81,97,66
260,2014,124,94,151,93,13,13,388,0,85,95,75
260,2014,116,108,126,107,0,0,196,80,91,98,78
260,2014,126,96,153,81,4,4,265,3,89,98,74
260,2014,127,95,159,75,28,28,475,0,84,93,66
260,2014,127,98,170,79,83,83,794,0,85,98,65
260,2014,99,75,140,69,57,58,685,0,89,98,71
260,2014,110,88,128,87,0,0,96,11,97,98,89
260,2014,130,115,156,108,10,10,236,3,97,98,93
260,2014,135,105,166,88,15,15,379,0,91,98,81
260,2014,141,102,185,87,82,85,679,0,86,96,69
260,2014,148,127,174,115,77,80,682,13,82,97,65
260,2014,125,94,153,92,5,5,227,77,85,96,67
260,2014,89,55,109,40,0,0,303,7,94,100,86
260,2014,60,35,95,13,0,0,201,0,99,100,94
260,2014,61,45,82,13,3,3,192,0,96,100,86
260,2014,77,45,98,33,2,2,184,15,87,95,74
260,2014,98,81,129,69,80,87,624,0,84,91,71
260,2014,95,72,128,62,50,54,512,10,87,97,74
260,2014,96,59,126,41,70,77,574,21,85,98,67
260,2014,95,57,129,42,54,60,486,0,85,94,74
260,2014,93,41,122,18,5,6,250,8,89,99,82
260,2014,79,36,133,7,70,78,560,0,90,99,76
260,2014,103,69,124,60,13,15,283,43,86,97,73
260,2014,97,75,110,63,0,0,122,76,94,97,90
260,2014,84,71,92,66,0,0,75,175,96,98,94
260,2014,95,81,123,75,35,40,387,3,87,95,70
260,2014,79,73,83,70,0,0,83,0,90,95,87
260,2014,80,73,91,71,0,0,106,0,89,95,81
260,2014,71,52,80,35,0,0,107,0,86,88,84
260,2014,52,16,90,3,70,82,526,0,84,94,69
260,2014,83,45,118,37,43,51,375,0,85,92,77
260,2014,106,80,135,72,50,59,394,30,89,97,79
260,2014,65,3,113,-15,57,68,403,29,87,99,64
260,2014,41,-14,91,-33,44,53,366,0,89,98,73
260,2014,49,24,64,18,0,0,208,5,86,95,77
260,2014,74,61,88,59,2,2,155,50,88,96,80
260,2014,63,26,95,21,16,19,241,0,85,95,78
260,2014,28,11,49,4,59,72,384,0,87,94,79
260,2014,25,18,31,20,0,0,55,0,93,98,85
260,2014,15,10,24,10,0,0,52,0,86,92,82
260,2014,6,-1,14,1,0,0,103,6,86,94,80
260,2014,-12,-30,10,-28,0,0,66,0,83,88,77
260,2014,-3,-27,15,-25,0,0,77,0,85,90,82
260,2014,35,14,53,12,15,19,165,18,90,97,83
260,2014,32,-18,91,-40,56,70,391,0,92,98,73
260,2014,34,-28,67,-51,0,0,71,55,89,98,75
260,2014,32,15,49,1,23,29,199,22,88,95,79
260,2014,22,-21,49,-42,37,47,289,0,93,99,76
260,2014,65,44,99,36,46,59,339,66,78,95,58
260,2014,65,45,77,39,8,10,120,69,77,89,60
260,2014,75,45,94,36,0,0,48,128,85,94,71
260,2014,47,8,68,-11,0,0,153,0,84,97,71
260,2014,25,-6,48,-25,67,86,390,0,87,99,77
260,2014,56,32,79,30,11,14,167,70,90,95,81
260,2014,52,18,78,-11,29,37,217,14,88,95,79
260,2014,80,39,106,31,0,0,55,69,92,97,88
260,2014,115,101,125,99,0,0,59,54,91,97,85
260,2014,94,73,124,64,26,34,186,83,79,95,67
260,2014,77,56,91,43,7,9,139,10,72,80,66
260,2014,78,52,103,41,5,6,144,0,83,90,73
260,2014,114,93,128,91,0,0,63,17,85,93,75
260,2014,111,96,128,94,42,54,267,0,78,86,68
260,2014,81,61,100,50,0,0,89,72,79,95,69
260,2014,52,-3,79,-20,21,27,208,11,82,97,70
260,2014,19,-27,52,-50,33,43,256,0,91,98,79
260,2014,7,-16,29,-25,0,0,25,155,87,96,67
260,2014,-9,-33,34,-47,66,85,425,2,76,89,67
260,2014,35,11,56,7,36,46,253,11,88,96,77
260,2014,50,34,65,22,5,6,120,10,80,93,69
260,2014,52,25,76,16,53,68,340,0,84,92,73
260,2015,30,10,47,1,28,36,213,0,79,88,71
260,2015,73,44,101,41,44,56,327,46,72,94,58
260,2015,38,26,59,20,0,0,67,39,87,94,74
260,2015,39,-3,80,-34,57,72,372,0,81,94,67
260,2015,24,9,38,2,5,6,127,0,89,92,85
260,2015,28,6,58,-3,36,45,270,27,86,97,71
260,2015,45,24,72,-1,51,64,345,12,86,94,73
260,2015,65,36,82,35,0,0,32,97,91,95,85
260,2015,99,58,137,53,0,0,94,58,83,95,67
260,2015,95,54,133,44,4,5,82,16,73,89,53
260,2015,64,49,82,39,5,6,209,22,70,80,63
260,2015,84,64,102,62,0,0,67,52,84,93,71
260,2015,86,41,110,41,0,0,82,119,87,93,75
260,2015,44,31,60,23,15,18,192,28,80,90,67
260,2015,79,58,103,55,0,0,42,112,82,93,69
260,2015,55,27,83,12,42,51,395,17,79,93,65
260,2015,30,-9,59,-33,69,83,498,0,79,91,64
260,2015,22,10,33,12,0,0,83,130,91,96,82
260,2015,10,5,16,6,0,0,142,0,96,99,92
260,2015,8,-22,37,-46,17,20,281,0,91,98,78
260,2015,-5,-19,15,-39,5,6,264,0,81,97,71
260,2015,-12,-29,4,-44,0,0,131,0,83,89,75
260,2015,-28,-57,-13,-75,0,0,136,0,92,98,85
260,2015,22,-17,68,-38,46,53,483,48,86,99,68
260,2015,37,-21,56,-46,0,0,160,14,90,98,86
260,2015,59,41,83,29,2,2,114,61,88,98,75
260,2015,51,30,77,19,24,27,316,3,84,94,76
260,2015,53,30,72,29,0,0,52,45,82,93,60
260,2015,24,2,45,2,15,17,190,97,86,97,66
260,2015,17,-3,44,-12,56,63,584,65,90,99,76
260,2015,10,-25,44,-46,20,22,377,5,92,98,82
